"type","durationMinutes","startTime","endTime","startNum","endNum","eventpH"
"Moderately Severe",60.0000000028615,"2016-01-26 04:46:00","2016-01-26 05:46:00",46.09917,46.09929,7.786
"Moderately Severe",195.000000000897,"2016-02-01 19:01:00","2016-02-01 22:16:00",46.11724,46.11761,7.75857142857143
"Moderately Severe",164.999999997599,"2016-02-02 21:16:00","2016-02-03 00:01:00",46.12024,46.12055,7.77666666666667
"Moderately Severe",194.999999997162,"2016-02-16 20:46:00","2016-02-17 00:01:00",46.15854,46.15891,7.76571428571429
"Moderately Severe",74.999999995174,"2016-02-17 23:31:00","2016-02-18 00:46:00",46.16159,46.16173,7.78166666666667
"Moderately Severe",90.0000000024249,"2016-03-14 18:16:00","2016-03-14 19:46:00",46.23222,46.23239,7.78285714285714
"Moderately Severe",360.000000002231,"2016-03-15 16:01:00","2016-03-15 22:01:00",46.23471,46.23539,7.662
"Moderately Severe",374.999999994543,"2016-03-16 17:01:00","2016-03-16 23:16:00",46.23756,46.23827,7.60269230769231
"Moderately Severe",360.000000002231,"2016-03-17 18:16:00","2016-03-18 00:16:00",46.24044,46.24113,7.6888
"Moderately Severe",59.9999999953923,"2016-05-05 05:46:00","2016-05-05 06:46:00",46.37326,46.37338,7.8
"Moderately Severe",375.000000002012,"2016-05-05 15:16:00","2016-05-05 21:31:00",46.37435,46.37506,7.76884615384615
"Moderately Severe",11489.9999999971,"2016-05-06 02:01:00","2016-05-14 01:31:00",46.37557,46.39743,7.73425392670157
"Moderately Severe",134.999999998035,"2016-05-14 08:01:00","2016-05-14 10:16:00",46.39818,46.39843,7.789
"Moderately Severe",435.000000001139,"2016-05-14 15:46:00","2016-05-14 23:01:00",46.39906,46.39989,7.744
"Moderately Severe",74.9999999989086,"2016-05-15 10:01:00","2016-05-15 11:16:00",46.40114,46.40129,7.78833333333333
"Moderately Severe",195.000000004632,"2016-05-18 15:16:00","2016-05-18 18:31:00",46.40996,46.41033,7.77357142857143
"Moderately Severe",404.999999997841,"2016-05-19 03:46:00","2016-05-19 10:31:00",46.41139,46.41216,7.78035714285714
"Moderately Severe",135.00000000177,"2016-05-19 15:31:00","2016-05-19 17:46:00",46.41273,46.41299,7.775
"Moderately Severe",195.000000000897,"2016-05-31 12:46:00","2016-05-31 16:01:00",46.44529,46.44566,7.78928571428571
"Moderately Severe",165.000000005068,"2016-06-05 13:31:00","2016-06-05 16:16:00",46.45908,46.45939,7.78666666666667
"Moderately Severe",120.000000005723,"2016-06-06 14:16:00","2016-06-06 16:16:00",46.4619,46.46213,7.76
"Moderately Severe",195.000000000897,"2016-06-07 07:46:00","2016-06-07 11:01:00",46.4639,46.46427,7.76785714285714
"Moderately Severe",1904.99999999842,"2016-06-07 16:16:00","2016-06-09 00:01:00",46.46487,46.4685,7.731640625
"Moderately Severe",945.000000001187,"2016-06-09 04:46:00","2016-06-09 20:31:00",46.46904,46.47084,7.7496875
"Moderately Severe",135.00000000177,"2016-06-10 17:16:00","2016-06-10 19:31:00",46.4732,46.47346,7.776
"Moderately Severe",119.999999998254,"2016-06-22 14:46:00","2016-06-22 16:46:00",46.5058,46.50602,7.79555555555556
"Moderately Severe",555.000000003128,"2016-06-23 09:16:00","2016-06-23 18:31:00",46.50791,46.50896,7.75052631578947
"Moderately Severe",134.999999998035,"2016-06-24 15:46:00","2016-06-24 18:01:00",46.51139,46.51165,7.78
"Moderately Severe",74.9999999989086,"2016-06-26 10:01:00","2016-06-26 11:16:00",46.51621,46.51635,7.79166666666667
"Moderately Severe",10109.9999999985,"2016-06-26 20:46:00","2016-07-03 21:16:00",46.51744,46.53667,7.67057949479941
"Moderately Severe",1379.99999999859,"2016-07-04 01:01:00","2016-07-05 00:01:00",46.5371,46.53973,7.69720430107527
"Moderately Severe",1289.99999999617,"2016-07-05 01:46:00","2016-07-05 23:16:00",46.53993,46.54238,7.6748275862069
"Moderately Severe",1109.99999999879,"2016-07-06 03:16:00","2016-07-06 21:46:00",46.54284,46.54495,7.69746666666667
"Moderately Severe",794.9999999959,"2016-07-07 05:31:00","2016-07-07 18:46:00",46.54584,46.54735,7.7087037037037
"Moderately Severe",90.0000000024249,"2016-07-08 16:31:00","2016-07-08 18:01:00",46.54983,46.55,7.76714285714286
"Moderately Severe",284.999999999587,"2016-07-15 14:31:00","2016-07-15 19:16:00",46.56878,46.56932,7.662
"Moderately Severe",420.000000001357,"2016-07-16 00:16:00","2016-07-16 07:16:00",46.56989,46.57069,7.72068965517241
"Moderately Severe",285.000000003322,"2016-07-16 13:46:00","2016-07-16 18:31:00",46.57143,46.57198,7.7695
"Moderately Severe",329.999999998932,"2016-07-17 01:01:00","2016-07-17 06:31:00",46.57272,46.57335,7.79608695652174
"Moderately Severe",765.000000000072,"2016-07-17 08:16:00","2016-07-17 21:01:00",46.57355,46.575,7.75173076923077
"Moderately Severe",960.000000000969,"2016-07-18 01:31:00","2016-07-18 17:31:00",46.57552,46.57734,7.74523076923077
"Moderately Severe",225.00000000046,"2016-07-19 12:31:00","2016-07-19 16:16:00",46.57951,46.57994,7.733125
"Moderately Severe",104.999999994737,"2016-07-20 14:01:00","2016-07-20 15:46:00",46.58242,46.58262,7.7675
"Moderately Severe",180.000000001115,"2016-07-22 14:46:00","2016-07-22 17:46:00",46.58799,46.58833,7.78846153846154
"Moderately Severe",105.000000002207,"2016-07-23 16:01:00","2016-07-23 17:46:00",46.59087,46.59107,7.77375
"Moderately Severe",1230.00000000077,"2016-07-24 07:31:00","2016-07-25 04:01:00",46.59264,46.59498,7.72831325301205
"Moderately Severe",8115.00000000142,"2016-07-25 05:31:00","2016-07-30 20:46:00",46.59515,46.61059,7.64025830258303
"Moderately Severe",1319.99999999946,"2016-07-30 23:31:00","2016-07-31 21:31:00",46.6109,46.61342,7.68022471910112
"Moderately Severe",1335.00000000298,"2016-08-01 00:46:00","2016-08-01 23:01:00",46.61379,46.61633,7.66544444444444
"Moderately Severe",1260.00000000034,"2016-08-02 02:01:00","2016-08-02 23:01:00",46.61667,46.61907,7.63576470588235
"Moderately Severe",1230.00000000451,"2016-08-03 02:31:00","2016-08-03 23:01:00",46.61947,46.62181,7.66771084337349
"Moderately Severe",1154.99999999813,"2016-08-04 04:01:00","2016-08-04 23:16:00",46.62238,46.62457,7.68961538461538
"Moderately Severe",1275.00000000012,"2016-08-05 04:31:00","2016-08-06 01:46:00",46.62517,46.6276,7.69302325581395
"Moderately Severe",1260.00000000034,"2016-08-06 05:31:00","2016-08-07 02:31:00",46.62803,46.63042,7.69058823529412
"Moderately Severe",1065.00000000318,"2016-08-07 06:01:00","2016-08-07 23:46:00",46.63082,46.63285,7.69097222222222
"Moderately Severe",450.000000000921,"2016-08-08 12:31:00","2016-08-08 20:01:00",46.63431,46.63516,7.72838709677419
"Moderately Severe",210.000000004413,"2016-08-12 13:31:00","2016-08-12 17:01:00",46.64538,46.64578,7.72733333333333
"Moderately Severe",389.999999998059,"2016-08-12 23:01:00","2016-08-13 05:31:00",46.64646,46.64721,7.77888888888889
"Moderately Severe",150.000000001552,"2016-08-15 04:01:00","2016-08-15 06:31:00",46.65251,46.6528,7.78636363636364
"Moderately Severe",59.9999999953923,"2016-08-15 12:31:00","2016-08-15 13:31:00",46.65348,46.6536,7.79
"Moderately Severe",285.000000003322,"2016-08-15 15:01:00","2016-08-15 19:46:00",46.65377,46.65431,7.7355
"Moderately Severe",1155.00000000187,"2016-08-16 01:31:00","2016-08-16 20:46:00",46.65497,46.65717,7.72179487179487
"Moderately Severe",1095.00000000274,"2016-08-17 02:16:00","2016-08-17 20:31:00",46.65779,46.65988,7.71040540540541
"Moderately Severe",614.99999999852,"2016-08-18 06:31:00","2016-08-18 16:46:00",46.66102,46.66219,7.79833333333333
"Moderately Severe",854.999999998762,"2016-08-19 06:46:00","2016-08-19 21:01:00",46.66379,46.66541,7.78258620689655
"Moderately Severe",675.000000001381,"2016-08-20 06:46:00","2016-08-20 18:01:00",46.66653,46.66781,7.75347826086957
"Moderately Severe",89.9999999986903,"2016-08-21 15:31:00","2016-08-21 17:01:00",46.67026,46.67044,7.79
"Moderately Severe",134.999999998035,"2016-08-23 12:46:00","2016-08-23 15:01:00",46.67543,46.67569,7.775
"Moderately Severe",435.000000001139,"2016-08-24 09:31:00","2016-08-24 16:46:00",46.6778,46.67863,7.749
"Moderately Severe",75.0000000026432,"2016-08-24 19:31:00","2016-08-24 20:46:00",46.67894,46.67908,7.80166666666667
"Moderately Severe",180.000000001115,"2016-08-25 12:16:00","2016-08-25 15:16:00",46.68085,46.68119,7.79923076923077
"Moderately Severe",165.000000001334,"2016-09-10 13:31:00","2016-09-10 16:16:00",46.72483,46.72514,7.7925
"Moderately Severe",314.999999999151,"2016-09-10 23:16:00","2016-09-11 04:31:00",46.72594,46.72654,7.79090909090909
"Moderately Severe",164.999999997599,"2016-09-11 13:01:00","2016-09-11 15:46:00",46.72751,46.72783,7.78916666666667
"Moderately Severe",165.000000001334,"2016-09-12 02:46:00","2016-09-12 05:31:00",46.72908,46.7294,7.8025
"Moderately Severe",225.00000000046,"2016-09-13 14:31:00","2016-09-13 18:16:00",46.73316,46.73359,7.7875
"Moderately Severe",285.000000003322,"2016-09-14 04:31:00","2016-09-14 09:16:00",46.73476,46.7353,7.786
"Moderately Severe",449.999999997186,"2016-09-14 11:16:00","2016-09-14 18:46:00",46.73553,46.73639,7.79129032258064
"Moderately Severe",404.999999997841,"2016-09-15 08:46:00","2016-09-15 15:31:00",46.73799,46.73876,7.77785714285714
"Moderately Severe",60.0000000028615,"2016-09-16 13:31:00","2016-09-16 14:31:00",46.74127,46.74138,7.788
"Moderately Severe",164.999999997599,"2016-09-17 12:31:00","2016-09-17 15:16:00",46.74389,46.74421,7.79083333333333
"Moderately Severe",89.9999999986903,"2016-09-22 18:16:00","2016-09-22 19:46:00",46.75825,46.75842,7.7725
"Moderately Severe",240.000000003977,"2016-09-23 06:16:00","2016-09-23 10:16:00",46.75962,46.76008,7.75764705882353
"Moderately Severe",344.999999998714,"2016-09-24 05:46:00","2016-09-24 11:31:00",46.7623,46.76296,7.75541666666667
"Moderately Severe",105.000000002207,"2016-09-25 09:46:00","2016-09-25 11:31:00",46.7655,46.7657,7.765
"Moderately Severe",59.9999999953923,"2016-09-26 11:01:00","2016-09-26 12:01:00",46.76838,46.7685,7.77
"Moderately Severe",285.000000003322,"2016-09-27 09:46:00","2016-09-27 14:31:00",46.77098,46.77152,7.781
"Moderately Severe",929.999999997671,"2016-09-28 04:46:00","2016-09-28 20:16:00",46.77315,46.77492,7.72761904761905
"Moderately Severe",1320.0000000032,"2016-09-29 00:46:00","2016-09-29 22:46:00",46.77543,46.77794,7.66573033707865
"Moderately Severe",2473.99999999686,"2016-09-30 01:16:00","2016-10-01 18:30:00",46.77823,46.78293,7.65793939393939
"Moderately Severe",134.999999998035,"2016-10-02 03:45:00","2016-10-02 06:00:00",46.78399,46.78425,7.784
"Moderately Severe",344.999999998714,"2016-10-02 10:30:00","2016-10-02 16:15:00",46.78476,46.78542,7.75541666666667
"Moderately Severe",269.999999999806,"2016-10-03 12:00:00","2016-10-03 16:30:00",46.78767,46.78818,7.75421052631579
"Moderately Severe",74.9999999989086,"2016-10-07 05:31:00","2016-10-07 06:46:00",46.79789,46.79803,7.77666666666667
"Moderately Severe",195.000000000897,"2016-10-08 06:01:00","2016-10-08 09:16:00",46.80069,46.80106,7.76
"Moderately Severe",255.000000000024,"2016-10-09 06:16:00","2016-10-09 10:31:00",46.80346,46.80394,7.74944444444444
"Moderately Severe",390.000000001794,"2016-10-10 04:46:00","2016-10-10 11:16:00",46.80602,46.80677,7.72111111111111
"Moderately Severe",269.999999999806,"2016-10-11 07:46:00","2016-10-11 12:16:00",46.80911,46.80962,7.70842105263158
"Moderately Severe",360.000000002231,"2016-10-12 07:01:00","2016-10-12 13:01:00",46.81176,46.81244,7.7496
"Moderately Severe",239.999999996508,"2016-10-13 09:31:00","2016-10-13 13:31:00",46.81479,46.81524,7.74058823529412
"Moderately Severe",150.000000005286,"2016-10-14 11:31:00","2016-10-14 14:01:00",46.81775,46.81804,7.76
"Moderately Severe",135.00000000177,"2016-10-15 00:15:00","2016-10-15 02:30:00",46.81921,46.81946,7.75
"Moderately Severe",180.000000001115,"2016-10-15 11:30:00","2016-10-15 14:30:00",46.82049,46.82083,7.72692307692308
"Moderately Severe",119.999999998254,"2016-10-16 00:45:00","2016-10-16 02:45:00",46.822,46.82223,7.75111111111111
"Moderately Severe",75.0000000026432,"2016-10-16 13:15:00","2016-10-16 14:30:00",46.82343,46.82357,7.76833333333333
"Moderately Severe",135.00000000177,"2016-10-17 01:30:00","2016-10-17 03:45:00",46.82483,46.82509,7.765
"Moderately Severe",75.0000000026432,"2016-10-17 14:00:00","2016-10-17 15:15:00",46.82626,46.8264,7.75666666666667
"Moderately Severe",195.000000000897,"2016-10-18 01:30:00","2016-10-18 04:45:00",46.82757,46.82794,7.70714285714286
"Moderately Severe",149.999999997817,"2016-10-18 13:45:00","2016-10-18 16:15:00",46.82897,46.82925,7.73545454545455
"Moderately Severe",240.000000003977,"2016-10-19 02:00:00","2016-10-19 06:00:00",46.83037,46.83082,7.69058823529412
"Moderately Severe",195.000000000897,"2016-10-19 13:46:00","2016-10-19 17:01:00",46.83171,46.83208,7.75142857142857
"Moderately Severe",224.999999996726,"2016-10-20 02:46:00","2016-10-20 06:31:00",46.83319,46.83362,7.70583333333333
"Moderately Severe",75.0000000026432,"2016-10-20 16:31:00","2016-10-20 17:46:00",46.83476,46.8349,7.77833333333333
"Moderately Severe",284.999999999587,"2016-10-21 03:16:00","2016-10-21 08:01:00",46.83599,46.83653,7.7255
"Moderately Severe",165.000000005068,"2016-10-21 15:46:00","2016-10-21 18:31:00",46.83742,46.83773,7.78333333333333
"Moderately Severe",300.000000003104,"2016-10-22 03:46:00","2016-10-22 08:46:00",46.83879,46.83936,7.71095238095238
"Moderately Severe",359.999999998496,"2016-10-23 04:16:00","2016-10-23 10:16:00",46.84158,46.84227,7.7236
"Moderately Severe",74.999999995174,"2016-10-23 20:46:00","2016-10-23 22:01:00",46.84347,46.84361,7.79666666666667
"Moderately Severe",345.000000002449,"2016-10-24 05:16:00","2016-10-24 11:01:00",46.84444,46.84509,7.70333333333333
"Moderately Severe",314.999999999151,"2016-10-25 06:31:00","2016-10-25 11:46:00",46.84732,46.84792,7.745
"Moderately Severe",59.9999999991269,"2016-10-25 23:01:00","2016-10-26 00:01:00",46.8492,46.84932,7.77
"Moderately Severe",240.000000003977,"2016-10-26 08:31:00","2016-10-26 12:31:00",46.85029,46.85074,7.72941176470588
"Moderately Severe",389.999999998059,"2016-11-25 21:16:00","2016-11-26 03:46:00",46.93393,46.93468,7.47185185185185
"Moderately Severe",329.999999998932,"2016-11-26 09:01:00","2016-11-26 14:31:00",46.93528,46.9359,7.30304347826087
"Moderately Severe",359.999999998496,"2016-11-26 21:46:00","2016-11-27 03:46:00",46.93673,46.93742,7.3592
"Moderately Severe",180.000000001115,"2016-11-27 11:16:00","2016-11-27 14:16:00",46.93827,46.93861,7.54769230769231
"Moderately Severe",299.999999995634,"2016-11-27 23:01:00","2016-11-28 04:01:00",46.93961,46.94018,7.6047619047619
"Moderately Severe",285.000000003322,"2016-11-29 00:16:00","2016-11-29 05:01:00",46.9425,46.94304,7.634
"Moderately Severe",225.00000000046,"2016-11-30 01:31:00","2016-11-30 05:16:00",46.94538,46.94581,7.6675
"Moderately Severe",225.00000000046,"2016-12-01 02:01:00","2016-12-01 05:46:00",46.94818,46.9486,7.671875
"Moderately Severe",150.000000001552,"2016-12-02 03:46:00","2016-12-02 06:16:00",46.95111,46.9514,7.73636363636364
"Moderately Severe",105.000000002207,"2016-12-03 04:46:00","2016-12-03 06:31:00",46.95397,46.95417,7.77875
"Moderately Severe",104.999999998472,"2016-12-05 06:01:00","2016-12-05 07:46:00",46.95959,46.95979,7.7725
"Moderately Severe",134.999999998035,"2016-12-06 06:16:00","2016-12-06 08:31:00",46.96236,46.96262,7.813
"Moderately Severe",150.000000001552,"2016-12-07 06:46:00","2016-12-07 09:16:00",46.96516,46.96544,7.76545454545455
"Moderately Severe",135.00000000177,"2016-12-12 00:31:00","2016-12-12 02:46:00",46.97814,46.9784,7.753
"Moderately Severe",164.999999997599,"2016-12-13 01:01:00","2016-12-13 03:46:00",46.98094,46.98125,7.69916666666667
"Moderately Severe",135.00000000177,"2016-12-14 02:16:00","2016-12-14 04:31:00",46.98382,46.98408,7.726
"Moderately Severe",134.999999998035,"2017-01-12 02:01:00","2017-01-12 04:16:00",47.06324,47.0635,7.757
"Moderately Severe",120.000000001988,"2017-01-13 03:01:00","2017-01-13 05:01:00",47.0661,47.06633,7.76888888888889
"Moderately Severe",150.000000001552,"2017-01-21 21:46:00","2017-01-22 00:16:00",47.09016,47.09044,7.76727272727273
"Moderately Severe",149.999999994083,"2017-01-22 23:01:00","2017-01-23 01:31:00",47.09304,47.09332,7.79272727272727
"Moderately Severe",435.000000004874,"2017-02-06 19:15:00","2017-02-07 02:30:00",47.1337,47.13453,7.55821428571429
"Moderately Severe",239.999999996508,"2017-02-07 08:30:00","2017-02-07 12:30:00",47.13522,47.13567,7.58588235294118
"Moderately Severe",360.000000002231,"2017-02-07 20:45:00","2017-02-08 02:45:00",47.13662,47.1373,7.434
"Moderately Severe",90.0000000024249,"2017-02-08 11:15:00","2017-02-08 12:45:00",47.13827,47.13844,7.74571428571429
"Moderately Severe",210.000000000679,"2017-02-09","2017-02-09 03:30:00",47.13973,47.14013,7.708
"Moderately Severe",254.999999996289,"2017-02-10","2017-02-10 04:15:00",47.14247,47.14295,7.68277777777778
"Moderately Severe",164.999999997599,"2017-02-10 13:00:00","2017-02-10 15:45:00",47.14395,47.14426,7.68333333333333
"Moderately Severe",315.000000002885,"2017-02-11","2017-02-11 05:15:00",47.14521,47.1458,7.49909090909091
"Moderately Severe",179.999999997381,"2017-02-11 13:30:00","2017-02-11 16:30:00",47.14675,47.14709,7.63307692307692
"Moderately Severe",239.999999996508,"2017-02-12 01:45:00","2017-02-12 05:45:00",47.14814,47.1486,7.57823529411765
"Moderately Severe",119.999999998254,"2017-02-12 15:15:00","2017-02-12 17:15:00",47.14969,47.14991,7.79111111111111
"Moderately Severe",150.000000001552,"2017-02-13 03:30:00","2017-02-13 06:00:00",47.15108,47.15137,7.71272727272727
"Moderately Severe",60.0000000028615,"2017-02-17 06:46:00","2017-02-17 07:46:00",47.16242,47.16253,7.778
"Moderately Severe",240.000000000242,"2017-02-17 17:31:00","2017-02-17 21:31:00",47.16364,47.1641,7.75941176470588
"Moderately Severe",195.000000000897,"2017-02-18 04:31:00","2017-02-18 07:46:00",47.1649,47.16527,7.77285714285714
"Moderately Severe",314.999999999151,"2017-02-18 17:16:00","2017-02-18 22:31:00",47.16635,47.16695,7.64727272727273
"Moderately Severe",135.00000000177,"2017-02-19 06:31:00","2017-02-19 08:46:00",47.16787,47.16812,7.791
"Moderately Severe",285.000000003322,"2017-02-19 19:01:00","2017-02-19 23:46:00",47.16929,47.16984,7.644
"Moderately Severe",344.99999999498,"2017-02-20 19:16:00","2017-02-21 01:01:00",47.17206,47.17272,7.69130434782609
"Moderately Severe",450.000000000921,"2017-02-21 19:16:00","2017-02-22 02:46:00",47.1748,47.17566,7.55548387096774
"Moderately Severe",150.000000001552,"2017-02-22 09:46:00","2017-02-22 12:16:00",47.17646,47.17674,7.75454545454545
"Moderately Severe",435.000000004874,"2017-02-22 20:16:00","2017-02-23 03:31:00",47.17766,47.17848,7.516
"Moderately Severe",120.000000001988,"2017-02-23 11:16:00","2017-02-23 13:16:00",47.17937,47.1796,7.75
"Moderately Severe",344.99999999498,"2017-02-23 22:01:00","2017-02-24 03:46:00",47.1806,47.18125,7.61791666666667
"Moderately Severe",195.000000004632,"2017-02-25 00:46:00","2017-02-25 04:01:00",47.18365,47.18402,7.72928571428571
"Moderately Severe",135.00000000177,"2017-02-26 02:01:00","2017-02-26 04:16:00",47.18653,47.18679,7.783
"Moderately Severe",90.0000000024249,"2017-02-27 03:31:00","2017-02-27 05:01:00",47.18944,47.18961,7.78571428571429
"Moderately Severe",75.0000000026432,"2017-02-28 03:46:00","2017-02-28 05:01:00",47.19221,47.19235,7.78333333333333
"Moderately Severe",164.999999997599,"2017-02-28 14:31:00","2017-02-28 17:16:00",47.19344,47.19375,7.74333333333333
"Moderately Severe",194.999999997162,"2017-03-01 02:46:00","2017-03-01 06:01:00",47.19484,47.19521,7.74571428571429
"Moderately Severe",135.00000000177,"2017-03-01 15:46:00","2017-03-01 18:01:00",47.19632,47.19658,7.736
"Moderately Severe",134.999999998035,"2017-03-02 04:01:00","2017-03-02 06:16:00",47.19772,47.19798,7.737
"Moderately Severe",104.999999998472,"2017-03-02 17:01:00","2017-03-02 18:46:00",47.1992,47.1994,7.73875
"Moderately Severe",75.0000000026432,"2017-03-03 05:16:00","2017-03-03 06:31:00",47.2006,47.20074,7.78166666666667
"Moderately Severe",60.0000000028615,"2017-03-03 18:01:00","2017-03-03 19:01:00",47.20206,47.20217,7.782
"Moderately Severe",299.999999999369,"2017-03-08 21:16:00","2017-03-09 02:16:00",47.21613,47.2167,7.72619047619048
"Moderately Severe",150.000000001552,"2017-03-10 00:01:00","2017-03-10 02:31:00",47.21918,47.21947,7.72272727272727
"Moderately Severe",225.00000000046,"2017-03-11 00:16:00","2017-03-11 04:01:00",47.22195,47.22238,7.651875
"Moderately Severe",164.999999997599,"2017-03-11 13:01:00","2017-03-11 15:46:00",47.2234,47.22372,7.71666666666667
"Moderately Severe",165.000000001334,"2017-03-12 01:31:00","2017-03-12 04:16:00",47.22483,47.22514,7.66833333333333
"Moderately Severe",150.000000001552,"2017-03-12 13:01:00","2017-03-12 15:31:00",47.22614,47.22643,7.73545454545455
"Moderately Severe",135.00000000177,"2017-03-13 01:31:00","2017-03-13 03:46:00",47.22757,47.22783,7.708
"Moderately Severe",104.999999998472,"2017-03-13 14:01:00","2017-03-13 15:46:00",47.229,47.2292,7.7675
"Moderately Severe",89.9999999986903,"2017-03-14 02:16:00","2017-03-14 03:46:00",47.2304,47.23057,7.76714285714286
"Moderately Severe",60.0000000028615,"2017-03-14 15:01:00","2017-03-14 16:01:00",47.23185,47.23197,7.768
"Moderately Severe",74.9999999989086,"2017-03-15 03:16:00","2017-03-15 04:31:00",47.23325,47.23339,7.76666666666667
"Moderately Severe",105.000000002207,"2017-03-15 15:16:00","2017-03-15 17:01:00",47.23462,47.23482,7.735
"Moderately Severe",194.999999997162,"2017-03-16 02:46:00","2017-03-16 06:01:00",47.23593,47.2363,7.75
"Moderately Severe",314.999999999151,"2017-03-16 13:31:00","2017-03-16 18:46:00",47.23716,47.23776,7.56136363636364
"Moderately Severe",254.999999996289,"2017-03-17 02:01:00","2017-03-17 06:16:00",47.23859,47.23907,7.55111111111111
"Moderately Severe",300.000000003104,"2017-03-17 14:16:00","2017-03-17 19:16:00",47.23998,47.24056,7.52190476190476
"Moderately Severe",164.999999997599,"2017-03-18 03:16:00","2017-03-18 06:01:00",47.24147,47.24178,7.72416666666667
"Moderately Severe",210.000000000679,"2017-03-18 15:46:00","2017-03-18 19:16:00",47.2429,47.2433,7.74866666666667
"Moderately Severe",359.999999998496,"2017-03-19 14:46:00","2017-03-19 20:46:00",47.24552,47.24621,7.6284
"Moderately Severe",225.00000000046,"2017-03-20 16:46:00","2017-03-20 20:31:00",47.24849,47.24892,7.65625
"Moderately Severe",74.9999999989086,"2017-03-21 20:01:00","2017-03-21 21:16:00",47.2516,47.25174,7.775
"Moderately Severe",90.0000000024249,"2017-06-23 13:31:00","2017-06-23 15:01:00",47.50839,47.50856,7.77857142857143
"Moderately Severe",210.000000004413,"2017-06-24 12:46:00","2017-06-24 16:16:00",47.51105,47.51145,7.77733333333333
"Moderately Severe",390.000000001794,"2017-06-25 10:31:00","2017-06-25 17:01:00",47.51353,47.51427,7.76888888888889
"Moderately Severe",225.00000000046,"2017-06-26 14:01:00","2017-06-26 17:46:00",47.51667,47.5171,7.758125
"Moderately Severe",74.9999999989086,"2017-06-27 16:16:00","2017-06-27 17:31:00",47.51967,47.51981,7.80166666666667
"Moderately Severe",74.9999999989086,"2017-07-04 11:31:00","2017-07-04 12:46:00",47.5383,47.53844,7.79
"Moderately Severe",119.999999998254,"2017-07-05 11:31:00","2017-07-05 13:31:00",47.54104,47.54127,7.78777777777778
"Moderately Severe",104.999999998472,"2017-07-06 12:31:00","2017-07-06 14:16:00",47.54389,47.54409,7.75625
"Moderately Severe",74.9999999989086,"2017-07-07 13:16:00","2017-07-07 14:31:00",47.54672,47.54686,7.785
"Moderately Severe",74.9999999989086,"2017-07-14 17:02:00","2017-07-14 18:17:00",47.56633,47.56647,7.80166666666667
"Moderately Severe",299.999999999369,"2017-07-18 12:16:00","2017-07-18 17:16:00",47.57674,47.57731,7.73904761904762
"Moderately Severe",404.999999997841,"2017-07-18 22:31:00","2017-07-19 05:16:00",47.57791,47.57868,7.77928571428571
"Moderately Severe",450.000000000921,"2017-07-24 05:16:00","2017-07-24 12:46:00",47.59238,47.59324,7.72516129032258
"Moderately Severe",390.000000001794,"2017-07-24 16:01:00","2017-07-24 22:31:00",47.59361,47.59435,7.74851851851852
"Moderately Severe",1215.00000000099,"2017-07-25 03:16:00","2017-07-25 23:31:00",47.59489,47.59721,7.69487804878049
"Moderately Severe",1230.00000000451,"2017-07-26 03:46:00","2017-07-27 00:16:00",47.59769,47.60003,7.68831325301205
"Moderately Severe",1395.00000000211,"2017-07-27 02:01:00","2017-07-28 01:16:00",47.60023,47.60288,7.6736170212766
"Moderately Severe",1245.00000000056,"2017-07-28 04:46:00","2017-07-29 01:31:00",47.60328,47.60565,7.68404761904762
"Moderately Severe",1379.99999999486,"2017-07-29 03:16:00","2017-07-30 02:16:00",47.60585,47.60848,7.70881720430108
"Moderately Severe",1230.00000000451,"2017-07-30 06:46:00","2017-07-31 03:16:00",47.60899,47.61133,7.70325301204819
"Moderately Severe",600.000000002473,"2017-07-31 06:01:00","2017-07-31 16:01:00",47.61165,47.61279,7.72731707317073
"Moderately Severe",615.000000002254,"2017-07-31 18:01:00","2017-08-01 04:16:00",47.61302,47.61419,7.75785714285714
"Moderately Severe",510.000000003782,"2017-08-01 09:01:00","2017-08-01 17:31:00",47.61473,47.6157,7.722
"Moderately Severe",405.000000001576,"2017-08-01 23:01:00","2017-08-02 05:46:00",47.61633,47.6171,7.73642857142857
"Moderately Severe",720.000000000726,"2017-08-02 07:46:00","2017-08-02 19:46:00",47.61732,47.61869,7.75775510204082
"Moderately Severe",390.000000005529,"2017-08-03 00:01:00","2017-08-03 06:31:00",47.61918,47.61992,7.73518518518518
"Moderately Severe",659.999999997865,"2017-08-03 08:01:00","2017-08-03 19:01:00",47.62009,47.62135,7.73866666666667
"Moderately Severe",344.999999998714,"2017-08-04 01:01:00","2017-08-04 06:46:00",47.62203,47.62269,7.77791666666667
"Moderately Severe",74.9999999989086,"2017-08-04 08:31:00","2017-08-04 09:46:00",47.62289,47.62303,7.78833333333333
"Moderately Severe",284.999999999587,"2017-08-04 11:16:00","2017-08-04 16:01:00",47.6232,47.62375,7.766
"Moderately Severe",210.000000000679,"2017-08-05 11:46:00","2017-08-05 15:16:00",47.626,47.6264,7.75066666666667
"Moderately Severe",135.00000000177,"2017-08-09 06:31:00","2017-08-09 08:46:00",47.63636,47.63662,7.793
"Moderately Severe",555.000000003128,"2017-08-09 10:46:00","2017-08-09 20:01:00",47.63685,47.6379,7.735
"Moderately Severe",795.00000000337,"2017-08-10 08:16:00","2017-08-10 21:31:00",47.6393,47.64081,7.73296296296296
"Moderately Severe",419.999999997623,"2017-08-11 11:46:00","2017-08-11 18:46:00",47.64244,47.64324,7.68896551724138
