"type","durationMinutes","startTime","endTime","startNum","endNum","eventDO"
"Moderate",194.999999997162,"2009-06-28 09:00:00","2009-06-28 12:15:00",39.5161,39.51647,2.815
"Moderate",104.999999998472,"2009-07-16 13:46:00","2009-07-16 15:31:00",39.56596,39.56615,2.65333333333333
"Moderate",194.999999997162,"2012-06-15 15:16:00","2012-06-15 18:31:00",42.48393,42.48431,2.82214285714286
"Moderate",90.0000000024249,"2019-07-26 13:16:00","2019-07-26 14:46:00",49.59877,49.59895,2.89428571428571
"Moderate",180.000000001115,"2020-07-17 03:31:00","2020-07-17 06:31:00",50.57574,50.57609,2.74538461538462
"Marginal",89.9999999986903,"2009-05-21 14:46:00","2009-05-21 16:16:00",39.41264,39.41282,3.64142857142857
"Marginal",74.9999999989086,"2009-05-22 15:01:00","2009-05-22 16:16:00",39.41541,39.41556,3.91333333333333
"Marginal",240.000000000242,"2009-05-29 08:15:00","2009-05-29 12:15:00",39.43382,39.43428,3.70777777777778
"Marginal",74.9999999989086,"2009-05-30 11:00:00","2009-05-30 12:15:00",39.43687,39.43701,3.84
"Marginal",239.999999996508,"2009-05-30 23:15:00","2009-05-31 03:15:00",39.43827,39.43873,3.716
"Marginal",239.000000003244,"2009-06-27 20:01:00","2009-06-28",39.51461,39.51507,3.963
"Marginal",194.999999997162,"2009-06-28 09:00:00","2009-06-28 12:15:00",39.5161,39.51647,2.815
"Marginal",60.9999999998593,"2009-06-28 14:15:00","2009-06-28 15:16:00",39.5167,39.51681,3.7975
"Marginal",105.999999999204,"2009-07-16 14:15:00","2009-07-16 16:01:00",39.56601,39.56621,2.84714285714286
"Marginal",149.000000000819,"2009-07-16 21:31:00","2009-07-17",39.56684,39.56712,3.63
"Marginal",210.000000000679,"2010-07-07 14:30:00","2010-07-07 18:00:00",40.54138,40.54178,3.58133333333333
"Marginal",75.0000000026432,"2010-07-18 12:45:00","2010-07-18 14:00:00",40.57132,40.57146,3.87166666666667
"Marginal",74.9999999989086,"2011-07-07 11:46:00","2011-07-07 13:01:00",41.54107,41.54121,3.95833333333333
"Marginal",134.999999998035,"2011-07-31 06:30:00","2011-07-31 08:45:00",41.60622,41.60648,3.878
"Marginal",135.00000000177,"2011-08-02 08:15:00","2011-08-02 10:30:00",41.6119,41.61216,3.935
"Marginal",165.000000001334,"2011-09-04 12:31:00","2011-09-04 15:16:00",41.7028,41.70311,3.77
"Marginal",104.999999998472,"2012-06-14 16:46:00","2012-06-14 18:31:00",42.48137,42.48157,3.95875
"Marginal",239.999999996508,"2012-06-15 01:46:00","2012-06-15 05:46:00",42.48239,42.48285,3.66352941176471
"Marginal",284.999999999587,"2012-06-15 15:01:00","2012-06-15 19:46:00",42.48391,42.48445,3.1205
"Marginal",164.999999997599,"2012-07-12 13:31:00","2012-07-12 16:16:00",42.55771,42.55802,3.60583333333333
"Marginal",374.999999998278,"2012-07-12 22:46:00","2012-07-13 05:01:00",42.55876,42.55948,3.50153846153846
"Marginal",225.00000000046,"2012-07-13 14:31:00","2012-07-13 18:16:00",42.56056,42.56099,3.36125
"Marginal",90.0000000024249,"2012-07-14 14:46:00","2012-07-14 16:16:00",42.56333,42.5635,3.84857142857143
"Marginal",180.000000001115,"2012-07-25 21:46:00","2012-07-26 00:46:00",42.59427,42.59461,3.97846153846154
"Marginal",150.000000005286,"2012-08-04 08:01:00","2012-08-04 10:31:00",42.62009,42.62038,3.76636363636364
"Marginal",134.999999998035,"2012-08-13 02:46:00","2012-08-13 05:01:00",42.64415,42.64441,3.771
"Marginal",210.000000000679,"2013-06-04 15:16:00","2013-06-04 18:46:00",43.4538,43.4542,3.55266666666667
"Marginal",180.000000001115,"2013-07-13 08:46:00","2013-07-13 11:46:00",43.5599,43.56025,3.78769230769231
"Marginal",59.9999999991269,"2014-07-17 10:46:00","2014-07-17 11:46:00",44.57109,44.57121,3.988
"Marginal",164.999999997599,"2016-06-27 11:01:00","2016-06-27 13:46:00",46.51907,46.51938,3.83583333333333
"Marginal",195.000000000897,"2016-07-02 03:16:00","2016-07-02 06:31:00",46.53188,46.53225,3.66357142857143
"Marginal",59.9999999953923,"2016-07-02 08:46:00","2016-07-02 09:46:00",46.53251,46.53262,3.916
"Marginal",359.999999998496,"2016-07-25 08:46:00","2016-07-25 14:46:00",46.59552,46.59621,3.792
"Marginal",269.999999999806,"2017-07-27 09:46:00","2017-07-27 14:16:00",47.60111,47.60163,3.88842105263158
"Marginal",329.999999998932,"2017-08-22 06:46:00","2017-08-22 12:16:00",47.67201,47.67263,3.88304347826087
"Marginal",74.999999995174,"2017-08-28 13:16:00","2017-08-28 14:31:00",47.68919,47.68933,4.01333333333333
"Marginal",225.00000000046,"2017-09-03 15:31:00","2017-09-03 19:16:00",47.70588,47.70631,3.385
"Marginal",269.999999999806,"2018-06-20 10:16:00","2018-06-20 14:46:00",48.4998,48.50032,3.56789473684211
"Marginal",450.000000000921,"2018-06-25 02:01:00","2018-06-25 09:31:00",48.51256,48.51342,3.39387096774194
"Marginal",104.999999998472,"2018-06-25 15:16:00","2018-06-25 17:01:00",48.51407,48.51427,3.705
"Marginal",119.999999998254,"2018-06-26 05:31:00","2018-06-26 07:31:00",48.5157,48.51593,3.93222222222222
"Marginal",299.999999999369,"2018-06-28 17:01:00","2018-06-28 22:01:00",48.52249,48.52306,3.3852380952381
"Marginal",420.000000001357,"2018-06-29 04:46:00","2018-06-29 11:46:00",48.52383,48.52463,3.41551724137931
"Marginal",135.00000000177,"2018-07-01 08:01:00","2018-07-01 10:16:00",48.52968,48.52994,3.856
"Marginal",135.00000000177,"2018-07-03 09:16:00","2018-07-03 11:31:00",48.5353,48.53556,3.98
"Marginal",165.000000001334,"2018-07-04 10:16:00","2018-07-04 13:01:00",48.53816,48.53847,3.91083333333333
"Marginal",284.999999995853,"2018-08-19 12:31:00","2018-08-19 17:16:00",48.66444,48.66498,3.8645
"Marginal",255.000000003758,"2018-08-20 00:46:00","2018-08-20 05:01:00",48.66584,48.66633,3.665
"Marginal",179.999999997381,"2019-07-25 12:01:00","2019-07-25 15:01:00",49.59589,49.59623,3.62923076923077
"Marginal",225.00000000046,"2019-07-26 12:46:00","2019-07-26 16:31:00",49.59872,49.59915,3.196875
"Marginal",314.999999999151,"2019-07-27 00:01:00","2019-07-27 05:16:00",49.6,49.6006,3.23136363636364
"Marginal",165.000000005068,"2019-07-27 13:31:00","2019-07-27 16:16:00",49.60154,49.60186,3.52416666666667
"Marginal",195.000000000897,"2019-07-28 02:31:00","2019-07-28 05:46:00",49.60303,49.6034,3.80285714285714
"Marginal",89.9999999986903,"2019-07-29 15:01:00","2019-07-29 16:31:00",49.60719,49.60736,3.85857142857143
"Marginal",240.000000003977,"2019-07-30 04:46:00","2019-07-30 08:46:00",49.60876,49.60922,3.82823529411765
"Marginal",285.000000003322,"2019-08-28 04:01:00","2019-08-28 08:46:00",49.68813,49.68867,3.7235
"Marginal",180.000000001115,"2020-06-27 10:31:00","2020-06-27 13:31:00",50.52175,50.52209,3.82538461538462
"Marginal",180.000000001115,"2020-07-14 13:31:00","2020-07-14 16:31:00",50.56867,50.56901,3.31384615384615
"Marginal",315.000000002885,"2020-07-17 01:46:00","2020-07-17 07:01:00",50.57554,50.57614,3.07136363636364
"Marginal",344.999999998714,"2021-06-25 05:46:00","2021-06-25 11:31:00",51.51573,51.51638,3.82791666666667
"Marginal",225.00000000046,"2021-07-15 09:01:00","2021-07-15 12:46:00",51.57089,51.57132,3.64125
"Marginal",269.999999999806,"2021-07-16 09:31:00","2021-07-16 14:01:00",51.57369,51.5742,3.40315789473684
"Marginal",134.999999998035,"2021-08-30 13:01:00","2021-08-30 15:16:00",51.69738,51.69763,3.831
"Marginal",89.9999999986903,"2022-06-22 23:00:00","2022-06-23 00:30:00",52.50947,52.50965,3.7
"Marginal",135.00000000177,"2022-06-24 15:30:00","2022-06-24 17:45:00",52.5141,52.51436,3.775
"Marginal",390.000000001794,"2022-06-25 14:45:00","2022-06-25 21:15:00",52.51675,52.51749,3.87666666666667
"Marginal",420.000000001357,"2022-06-26 15:00:00","2022-06-26 22:00:00",52.51952,52.52032,3.66931034482759
"Marginal",104.999999994737,"2022-07-13 05:30:00","2022-07-13 07:15:00",52.56501,52.56521,4.0275
"Marginal",164.999999997599,"2024-06-21 04:45:00","2024-06-21 07:30:00",54.50739,54.50771,3.76083333333333
"Marginal",150.000000001552,"2024-07-09 08:15:00","2024-07-09 10:45:00",54.55711,54.55739,3.86272727272727
"Marginal",105.000000002207,"2024-07-10 09:45:00","2024-07-10 11:30:00",54.56002,54.56022,3.8725
"Marginal",74.9999999989086,"2024-08-09 12:15:00","2024-08-09 13:30:00",54.64249,54.64264,3.95666666666667
"Sub-Optimal",194.999999997162,"2009-04-24 16:01:00","2009-04-24 19:16:00",39.33881,39.33919,4.47833333333333
"Sub-Optimal",224.999999996726,"2009-05-21 14:46:00","2009-05-21 18:31:00",39.41264,39.41307,4.109375
"Sub-Optimal",89.9999999986903,"2009-05-22 01:15:00","2009-05-22 02:45:00",39.41384,39.41401,4.26142857142857
"Sub-Optimal",75.999999999641,"2009-05-22 05:45:00","2009-05-22 07:01:00",39.41436,39.4145,4.818
"Sub-Optimal",269.999999999806,"2009-05-22 14:46:00","2009-05-22 19:16:00",39.41538,39.4159,4.28882352941176
"Sub-Optimal",75.0000000026432,"2009-05-23 02:30:00","2009-05-23 03:45:00",39.41672,39.41687,4.82333333333333
"Sub-Optimal",256.000000000756,"2009-05-24 03:15:00","2009-05-24 07:31:00",39.41955,39.42004,4.74
"Sub-Optimal",74.9999999989086,"2009-05-25 17:16:00","2009-05-25 18:31:00",39.42389,39.42403,4.81833333333333
"Sub-Optimal",464.999999996968,"2009-05-26 04:30:00","2009-05-26 12:15:00",39.42517,39.42606,4.53590909090909
"Sub-Optimal",119.999999998254,"2009-05-26 18:01:00","2009-05-26 20:01:00",39.42671,39.42694,4.724
"Sub-Optimal",390.000000001794,"2009-05-28 05:45:00","2009-05-28 12:15:00",39.43079,39.43154,4.38941176470588
"Sub-Optimal",269.000000002808,"2009-05-28 20:01:00","2009-05-29 00:30:00",39.43242,39.43293,4.5525
"Sub-Optimal",313.999999998418,"2009-05-29 07:01:00","2009-05-29 12:15:00",39.43368,39.43428,3.95846153846154
"Sub-Optimal",224.000000003463,"2009-05-29 22:16:00","2009-05-30 02:00:00",39.43542,39.43584,4.32866666666667
"Sub-Optimal",255.000000000024,"2009-05-30 08:00:00","2009-05-30 12:15:00",39.43653,39.43701,4.077
"Sub-Optimal",106.000000002939,"2009-05-30 14:15:00","2009-05-30 16:01:00",39.43724,39.43744,4.79428571428571
"Sub-Optimal",494.000000003268,"2009-05-30 22:16:00","2009-05-31 06:30:00",39.43816,39.4391,4.122
"Sub-Optimal",180.000000001115,"2009-05-31 09:00:00","2009-05-31 12:00:00",39.43938,39.43973,4.82
"Sub-Optimal",105.999999999204,"2009-05-31 14:15:00","2009-05-31 16:01:00",39.43998,39.44018,4.85142857142857
"Sub-Optimal",298.999999998637,"2009-06-24 07:16:00","2009-06-24 12:15:00",39.50494,39.50551,4.92416666666667
"Sub-Optimal",194.999999997162,"2009-06-26 18:16:00","2009-06-26 21:31:00",39.51167,39.51205,4.91833333333333
"Sub-Optimal",405.000000001576,"2009-06-27 05:30:00","2009-06-27 12:15:00",39.51296,39.51373,4.46111111111111
"Sub-Optimal",75.9999999959064,"2009-06-27 14:15:00","2009-06-27 15:31:00",39.51396,39.5141,4.506
"Sub-Optimal",1018.99999999936,"2009-06-27 19:16:00","2009-06-28 12:15:00",39.51453,39.51647,4.1822
"Sub-Optimal",120.999999998986,"2009-06-28 14:15:00","2009-06-28 16:16:00",39.5167,39.51693,4.0875
"Sub-Optimal",793.999999998903,"2009-06-28 20:01:00","2009-06-29 09:15:00",39.51735,39.51886,4.66186046511628
"Sub-Optimal",59.9999999991269,"2009-06-30 09:00:00","2009-06-30 10:00:00",39.52158,39.52169,4.87666666666667
"Sub-Optimal",74.9999999989086,"2009-07-15 11:00:00","2009-07-15 12:15:00",39.5629,39.56304,4.54
"Sub-Optimal",314.000000002153,"2009-07-15 21:31:00","2009-07-16 02:45:00",39.5641,39.5647,4.43578947368421
"Sub-Optimal",181.000000001848,"2009-07-16 14:15:00","2009-07-16 17:16:00",39.56601,39.56635,3.7475
"Sub-Optimal",359.000000005233,"2009-07-16 21:31:00","2009-07-17 03:30:00",39.56684,39.56752,4.33045454545455
"Sub-Optimal",59.9999999991269,"2009-07-17 11:15:00","2009-07-17 12:15:00",39.56841,39.56852,4.81333333333333
"Sub-Optimal",74.9999999989086,"2009-08-19 09:00:00","2009-08-19 10:15:00",39.65856,39.6587,4.98833333333333
"Sub-Optimal",74.9999999989086,"2009-08-20 11:00:00","2009-08-20 12:15:00",39.66153,39.66167,4.96833333333333
"Sub-Optimal",120.000000001988,"2009-08-24 12:15:00","2009-08-24 14:15:00",39.67263,39.67286,4.85888888888889
"Sub-Optimal",225.00000000046,"2009-08-25 12:15:00","2009-08-25 16:00:00",39.67537,39.6758,4.8225
"Sub-Optimal",135.00000000177,"2010-07-06 15:00:00","2010-07-06 17:15:00",40.5387,40.53896,4.589
"Sub-Optimal",284.999999999587,"2010-07-07 14:00:00","2010-07-07 18:45:00",40.54132,40.54187,3.7355
"Sub-Optimal",344.999999998714,"2010-07-07 23:45:00","2010-07-08 05:30:00",40.54244,40.54309,4.4075
"Sub-Optimal",255.000000003758,"2010-07-12 04:30:00","2010-07-12 08:45:00",40.55394,40.55442,4.44055555555556
"Sub-Optimal",59.9999999991269,"2010-07-12 10:30:00","2010-07-12 11:30:00",40.55462,40.55474,4.9
"Sub-Optimal",75.0000000026432,"2010-07-12 17:15:00","2010-07-12 18:30:00",40.55539,40.55554,4.84
"Sub-Optimal",255.000000003758,"2010-07-18 10:45:00","2010-07-18 15:00:00",40.57109,40.57158,4.27722222222222
"Sub-Optimal",329.999999998932,"2010-07-18 21:30:00","2010-07-19 03:00:00",40.57232,40.57295,4.56130434782609
"Sub-Optimal",314.999999999151,"2010-07-19 11:45:00","2010-07-19 17:00:00",40.57394,40.57454,4.41727272727273
"Sub-Optimal",104.999999998472,"2010-07-21 03:00:00","2010-07-21 04:45:00",40.57842,40.57862,4.89375
"Sub-Optimal",255.000000000024,"2010-07-21 14:00:00","2010-07-21 18:15:00",40.57968,40.58017,4.67833333333333
"Sub-Optimal",480.000000000484,"2010-08-25 04:45:00","2010-08-25 12:45:00",40.67451,40.67543,4.33060606060606
"Sub-Optimal",255.000000000024,"2010-08-25 16:45:00","2010-08-25 21:00:00",40.67588,40.67637,4.30055555555556
"Sub-Optimal",450.000000000921,"2010-08-26 06:00:00","2010-08-26 13:30:00",40.6774,40.67825,4.6941935483871
"Sub-Optimal",329.999999998932,"2010-08-26 17:15:00","2010-08-26 22:45:00",40.67868,40.67931,4.68652173913044
"Sub-Optimal",299.999999995634,"2010-08-27 08:45:00","2010-08-27 13:45:00",40.68045,40.68102,4.81095238095238
"Sub-Optimal",59.9999999991269,"2010-08-28 10:30:00","2010-08-28 11:30:00",40.68339,40.6835,4.908
"Sub-Optimal",74.9999999989086,"2010-08-28 13:00:00","2010-08-28 14:15:00",40.68368,40.68382,5.00666666666667
"Sub-Optimal",404.999999997841,"2010-08-29 08:00:00","2010-08-29 14:45:00",40.68584,40.68662,4.41785714285714
"Sub-Optimal",90.0000000024249,"2010-08-29 19:15:00","2010-08-29 20:45:00",40.68713,40.6873,4.88571428571429
"Sub-Optimal",180.000000001115,"2011-06-22 09:46:00","2011-06-22 12:46:00",41.49975,41.50009,4.53384615384615
"Sub-Optimal",60.0000000028615,"2011-06-22 22:16:00","2011-06-22 23:16:00",41.50117,41.50129,4.97
"Sub-Optimal",150.000000001552,"2011-06-23 11:46:00","2011-06-23 14:16:00",41.50271,41.503,4.33272727272727
"Sub-Optimal",135.00000000177,"2011-06-25 15:16:00","2011-06-25 17:31:00",41.50859,41.50885,4.69
"Sub-Optimal",134.999999998035,"2011-06-26 02:01:00","2011-06-26 04:16:00",41.50982,41.51008,4.767
"Sub-Optimal",269.999999999806,"2011-06-26 14:16:00","2011-06-26 18:46:00",41.51122,41.51173,4.65789473684211
"Sub-Optimal",374.999999998278,"2011-06-27 00:01:00","2011-06-27 06:16:00",41.51233,41.51304,4.46961538461538
"Sub-Optimal",59.9999999991269,"2011-07-05 07:46:00","2011-07-05 08:46:00",41.53513,41.53525,5.012
"Sub-Optimal",284.999999999587,"2011-07-07 09:16:00","2011-07-07 14:01:00",41.54078,41.54133,4.2985
"Sub-Optimal",150.000000001552,"2011-07-07 21:00:00","2011-07-07 23:30:00",41.54212,41.54241,4.91181818181818
"Sub-Optimal",284.999999999587,"2011-07-08 10:30:00","2011-07-08 15:15:00",41.54366,41.54421,4.725
"Sub-Optimal",284.999999999587,"2011-07-10 12:45:00","2011-07-10 17:30:00",41.5494,41.54994,4.672
"Sub-Optimal",104.999999998472,"2011-07-24 15:00:00","2011-07-24 16:45:00",41.58801,41.58821,4.94
"Sub-Optimal",284.999999999587,"2011-07-24 22:30:00","2011-07-25 03:15:00",41.58887,41.58941,4.9095
"Sub-Optimal",60.0000000028615,"2011-07-27 03:15:00","2011-07-27 04:15:00",41.59489,41.59501,4.93
"Sub-Optimal",495.000000000266,"2011-07-31 04:00:00","2011-07-31 12:15:00",41.60594,41.60688,4.23647058823529
"Sub-Optimal",74.9999999989086,"2011-07-31 16:45:00","2011-07-31 18:00:00",41.60739,41.60753,4.77166666666667
"Sub-Optimal",495.000000000266,"2011-08-02 06:00:00","2011-08-02 14:15:00",41.61164,41.61259,4.21294117647059
"Sub-Optimal",75.0000000026432,"2011-08-02 18:00:00","2011-08-02 19:15:00",41.61301,41.61316,4.88666666666667
"Sub-Optimal",419.999999997623,"2011-08-03 07:30:00","2011-08-03 14:30:00",41.61455,41.61535,4.69448275862069
"Sub-Optimal",135.00000000177,"2011-08-04 12:15:00","2011-08-04 14:30:00",41.61784,41.61809,4.649
"Sub-Optimal",269.999999999806,"2011-08-07 13:00:00","2011-08-07 17:30:00",41.62614,41.62666,4.88105263157895
"Sub-Optimal",150.000000001552,"2011-09-03 11:16:00","2011-09-03 13:46:00",41.69992,41.7002,4.74909090909091
"Sub-Optimal",284.999999999587,"2011-09-03 20:31:00","2011-09-04 01:16:00",41.70097,41.70151,4.721
"Sub-Optimal",374.999999998278,"2011-09-04 09:46:00","2011-09-04 16:01:00",41.70248,41.7032,4.12961538461538
"Sub-Optimal",89.9999999986903,"2011-09-04 20:16:00","2011-09-04 21:46:00",41.70368,41.70385,4.75714285714286
"Sub-Optimal",224.999999996726,"2011-09-07 15:16:00","2011-09-07 19:01:00",41.71133,41.71176,4.7925
"Sub-Optimal",284.999999999587,"2011-09-08 01:31:00","2011-09-08 06:16:00",41.7125,41.71304,4.65
"Sub-Optimal",330.000000002667,"2011-09-11 16:16:00","2011-09-11 21:46:00",41.7224,41.72303,4.5204347826087
"Sub-Optimal",210.000000000679,"2012-06-14 15:01:00","2012-06-14 18:31:00",42.48117,42.48157,4.13266666666667
"Sub-Optimal",329.999999998932,"2012-06-15 00:46:00","2012-06-15 06:16:00",42.48228,42.48291,3.86826086956522
"Sub-Optimal",315.000000002885,"2012-06-15 14:46:00","2012-06-15 20:01:00",42.48388,42.48448,3.26136363636364
"Sub-Optimal",360.000000002231,"2012-06-16 01:01:00","2012-06-16 07:01:00",42.48505,42.48573,4.2936
"Sub-Optimal",330.000000002667,"2012-06-16 14:46:00","2012-06-16 20:16:00",42.48662,42.48725,4.43318181818182
"Sub-Optimal",134.999999998035,"2012-06-17 18:01:00","2012-06-17 20:16:00",42.48973,42.48998,4.7
"Sub-Optimal",240.000000000242,"2012-07-05 05:46:00","2012-07-05 09:46:00",42.53764,42.5381,4.66705882352941
"Sub-Optimal",164.999999997599,"2012-07-05 17:31:00","2012-07-05 20:16:00",42.53899,42.5393,4.67166666666667
"Sub-Optimal",59.9999999991269,"2012-07-07 12:46:00","2012-07-07 13:46:00",42.54392,42.54404,4.792
"Sub-Optimal",375.000000002012,"2012-07-08 08:01:00","2012-07-08 14:16:00",42.54612,42.54683,4.69
"Sub-Optimal",120.000000001988,"2012-07-08 23:01:00","2012-07-09 01:01:00",42.54783,42.54806,4.73444444444444
"Sub-Optimal",269.999999999806,"2012-07-09 09:16:00","2012-07-09 13:46:00",42.549,42.54952,4.44263157894737
"Sub-Optimal",90.0000000024249,"2012-07-09 23:46:00","2012-07-10 01:16:00",42.55066,42.55083,4.94714285714286
"Sub-Optimal",284.999999999587,"2012-07-10 10:01:00","2012-07-10 14:46:00",42.55183,42.55237,4.3305
"Sub-Optimal",89.9999999986903,"2012-07-10 21:16:00","2012-07-10 22:46:00",42.55311,42.55328,4.82285714285714
"Sub-Optimal",195.000000000897,"2012-07-11 11:46:00","2012-07-11 15:01:00",42.55477,42.55514,4.47428571428571
"Sub-Optimal",315.000000002885,"2012-07-11 22:01:00","2012-07-12 03:16:00",42.55594,42.55654,4.67318181818182
"Sub-Optimal",284.999999999587,"2012-07-12 13:01:00","2012-07-12 17:46:00",42.55765,42.55819,3.99578947368421
"Sub-Optimal",420.000000001357,"2012-07-12 22:16:00","2012-07-13 05:16:00",42.55871,42.55951,3.60620689655172
