"type","durationMinutes","startTime","endTime","startNum","endNum","eventSalinity"
"Moderate",209.999999996944,"2019-02-13 19:01:00","2019-02-13 22:31:00",49.15286,49.15326,13.166
"Moderate",330.000000002667,"2019-02-14 19:31:00","2019-02-15 01:01:00",49.15565,49.15628,12.4286956521739
"Moderate",194.999999997162,"2019-02-15 22:16:00","2019-02-16 01:31:00",49.15871,49.15908,14.3727272727273
"Moderate",195.000000000897,"2019-02-16 23:31:00","2019-02-17 02:46:00",49.16159,49.16196,13.0984615384615
"Moderate",194.999999997162,"2019-02-18 00:31:00","2019-02-18 03:46:00",49.16444,49.16481,13.4578571428571
"Moderate",134.999999998035,"2019-02-19 02:01:00","2019-02-19 04:16:00",49.16735,49.16761,14.16
"Moderate",134.999999998035,"2019-04-08 15:16:00","2019-04-08 17:31:00",49.30037,49.30063,14.158
"Moderate",105.000000002207,"2019-04-09 03:01:00","2019-04-09 04:46:00",49.30171,49.30191,14.14
"Moderate",375.000000002012,"2019-04-09 12:46:00","2019-04-09 19:01:00",49.30283,49.30354,9.99769230769231
"Moderate",255.000000000024,"2019-04-10 01:16:00","2019-04-10 05:31:00",49.30425,49.30474,11.9872222222222
"Moderate",404.999999997841,"2019-04-10 13:01:00","2019-04-10 19:46:00",49.3056,49.30637,9.9125
"Moderate",105.000000002207,"2019-04-11 03:16:00","2019-04-11 05:01:00",49.30722,49.30742,14.55625
"Moderate",435.000000001139,"2019-04-11 13:46:00","2019-04-11 21:01:00",49.30842,49.30925,10.217
"Moderate",105.000000002207,"2019-04-12 04:46:00","2019-04-12 06:31:00",49.31013,49.31033,14.63375
"Moderate",465.000000000703,"2019-04-12 14:31:00","2019-04-12 22:16:00",49.31125,49.31213,8.2159375
"Moderate",90.0000000024249,"2019-04-13 06:01:00","2019-04-13 07:31:00",49.31302,49.31319,14.08
"Moderate",420.000000001357,"2019-04-13 16:01:00","2019-04-13 23:01:00",49.31416,49.31496,8.65241379310345
"Moderate",105.000000002207,"2019-04-14 07:46:00","2019-04-14 09:31:00",49.31596,49.31615,14.92875
"Moderate",389.999999998059,"2019-04-14 17:46:00","2019-04-15 00:16:00",49.3171,49.31784,10.6981481481481
"Moderate",150.000000001552,"2019-04-15 22:01:00","2019-04-16 00:31:00",49.32032,49.32061,13.57
"Moderate",180.000000001115,"2020-01-10 01:31:00","2020-01-10 04:31:00",50.05771,50.05805,13.4453846153846
"Moderate",135.00000000177,"2020-01-12 03:01:00","2020-01-12 05:16:00",50.06336,50.06361,12.237
"Moderate",195.000000000897,"2020-01-13 03:01:00","2020-01-13 06:16:00",50.0661,50.06647,11.2557142857143
"Moderate",225.00000000046,"2020-01-14 03:31:00","2020-01-14 07:16:00",50.06889,50.06932,12.34375
"Moderate",285.000000003322,"2020-01-15 03:16:00","2020-01-15 08:01:00",50.07161,50.07215,12.093
"Moderate",135.00000000177,"2020-01-16 06:01:00","2020-01-16 08:16:00",50.07466,50.07492,14.3111111111111
"Moderate",209.999999996944,"2020-01-17 05:46:00","2020-01-17 09:16:00",50.07737,50.07777,13.626
"Moderate",120.000000001988,"2020-01-18 07:31:00","2020-01-18 09:31:00",50.08031,50.08054,14.4277777777778
"Moderate",90.0000000024249,"2020-01-25 03:16:00","2020-01-25 04:46:00",50.099,50.09917,14.4228571428571
"Moderate",89.9999999986903,"2020-01-26 03:46:00","2020-01-26 05:16:00",50.1018,50.10197,14.3771428571429
"Moderate",225.00000000046,"2020-01-29 03:31:00","2020-01-29 07:16:00",50.10999,50.11042,11.47625
"Moderate",165.000000001334,"2020-01-29 16:31:00","2020-01-29 19:16:00",50.11147,50.11179,13.9666666666667
"Moderate",374.999999994543,"2020-01-30 02:01:00","2020-01-30 08:16:00",50.11256,50.11327,9.90153846153846
"Moderate",240.000000003977,"2020-01-30 16:31:00","2020-01-30 20:31:00",50.11421,50.11467,14.1817647058824
"Moderate",359.999999998496,"2020-01-31 02:46:00","2020-01-31 08:46:00",50.11538,50.11607,9.5192
"Moderate",269.999999999806,"2020-01-31 17:01:00","2020-01-31 21:31:00",50.11701,50.11752,11.8615789473684
"Moderate",389.999999998059,"2020-02-01 02:46:00","2020-02-01 09:16:00",50.11812,50.11887,11.2192592592593
"Moderate",239.999999996508,"2020-02-01 17:46:00","2020-02-01 21:46:00",50.11984,50.12029,13.7394117647059
"Moderate",194.999999997162,"2020-02-02 05:01:00","2020-02-02 08:16:00",50.12112,50.12149,13.1535714285714
"Moderate",269.999999999806,"2020-02-02 18:16:00","2020-02-02 22:46:00",50.12263,50.12315,10.7457894736842
"Moderate",284.999999995853,"2020-02-03 19:16:00","2020-02-04 00:01:00",50.12549,50.12603,10.962
"Moderate",314.999999999151,"2020-02-04 20:31:00","2020-02-05 01:46:00",50.12837,50.12897,13.4427272727273
"Moderate",225.00000000046,"2020-02-07 00:01:00","2020-02-07 03:46:00",50.13425,50.13468,13.11875
"Moderate",269.999999999806,"2020-02-07 23:31:00","2020-02-08 04:01:00",50.13693,50.13744,12.7
"Moderate",329.999999998932,"2020-02-08 23:46:00","2020-02-09 05:16:00",50.1397,50.14033,10.5226086956522
"Moderate",104.999999994737,"2020-02-09 14:01:00","2020-02-09 15:46:00",50.14133,50.14153,14.95125
"Moderate",195.000000000897,"2020-02-10 02:16:00","2020-02-10 05:31:00",50.14272,50.1431,12.1278571428571
"Moderate",120.000000001988,"2020-02-11 03:46:00","2020-02-11 05:46:00",50.14564,50.14586,13.8033333333333
"Moderate",420.000000001357,"2020-12-21 03:16:00","2020-12-21 10:16:00",51.00585,51.00665,11.0492857142857
"Moderate",464.999999996968,"2020-12-21 17:01:00","2020-12-22 00:46:00",51.00742,51.00831,10.388125
"Moderate",524.999999996095,"2020-12-22 02:46:00","2020-12-22 11:31:00",51.00854,51.00953,5.59972222222222
"Moderate",449.999999997186,"2020-12-22 17:31:00","2020-12-23 01:01:00",51.01022,51.01107,6.61741935483871
"Moderate",480.000000000484,"2020-12-23 03:31:00","2020-12-23 11:31:00",51.01136,51.01227,5.31969696969697
"Moderate",344.999999998714,"2020-12-23 19:01:00","2020-12-24 00:46:00",51.01313,51.01379,6.42083333333333
"Moderate",225.00000000046,"2020-12-24 07:16:00","2020-12-24 11:01:00",51.01453,51.01496,8.93375
"Moderate",284.999999995853,"2020-12-24 20:46:00","2020-12-25 01:31:00",51.01607,51.01661,10.312
"Moderate",240.000000003977,"2021-01-04 04:01:00","2021-01-04 08:01:00",51.04429,51.04475,13.5105882352941
"Moderate",375.000000002012,"2021-01-05 02:31:00","2021-01-05 08:46:00",51.04686,51.04758,10.8992307692308
"Moderate",180.000000001115,"2021-01-05 18:01:00","2021-01-05 21:01:00",51.04863,51.04897,13.9
"Moderate",375.000000002012,"2021-01-06 03:46:00","2021-01-06 10:01:00",51.04975,51.05046,11.3608
"Moderate",224.999999996726,"2021-01-06 18:31:00","2021-01-06 22:16:00",51.05143,51.05186,12.964375
"Moderate",360.000000002231,"2021-01-07 04:46:00","2021-01-07 10:46:00",51.0526,51.05328,10.0844
"Moderate",330.000000002667,"2021-01-07 19:01:00","2021-01-08 00:31:00",51.05423,51.05485,11.2417391304348
"Moderate",225.00000000046,"2021-01-08 06:46:00","2021-01-08 10:31:00",51.05557,51.056,11.94875
"Moderate",344.999999998714,"2021-01-08 20:01:00","2021-01-09 01:46:00",51.05708,51.05774,11.4758333333333
"Moderate",209.999999996944,"2021-01-09 08:31:00","2021-01-09 12:01:00",51.05851,51.05891,13.8673333333333
"Moderate",345.000000002449,"2021-01-09 21:01:00","2021-01-10 02:46:00",51.05993,51.06059,12.825652173913
"Moderate",134.999999998035,"2021-01-11 00:46:00","2021-01-11 03:01:00",51.0631,51.06336,14.09
"Moderate",134.999999998035,"2021-01-13 13:31:00","2021-01-13 15:46:00",51.07004,51.07029,13.519
"Moderate",465.000000004437,"2021-01-13 22:46:00","2021-01-14 06:31:00",51.07109,51.07198,7.920625
"Moderate",209.999999996944,"2021-01-14 13:01:00","2021-01-14 16:31:00",51.07272,51.07312,9.58066666666667
"Moderate",375.000000002012,"2021-01-15 00:16:00","2021-01-15 06:31:00",51.074,51.07472,9.915
"Moderate",329.999999998932,"2021-01-16 01:31:00","2021-01-16 07:01:00",51.07689,51.07751,11.9426086956522
"Moderate",255.000000000024,"2021-01-17 03:16:00","2021-01-17 07:31:00",51.07982,51.08031,13.2258823529412
"Moderate",209.999999996944,"2021-01-18 04:16:00","2021-01-18 07:46:00",51.08268,51.08308,13.286
"Moderate",164.999999997599,"2021-01-19 05:31:00","2021-01-19 08:16:00",51.08556,51.08588,13.9133333333333
"Moderate",74.9999999989086,"2021-02-05 20:01:00","2021-02-05 21:16:00",51.13379,51.13393,14.6216666666667
"Moderate",165.000000001334,"2021-02-15 03:46:00","2021-02-15 06:31:00",51.15933,51.15965,13.0008333333333
"Moderate",225.00000000046,"2021-02-16 03:31:00","2021-02-16 07:16:00",51.16205,51.16247,12.403125
"Moderate",240.000000000242,"2021-02-16 15:46:00","2021-02-16 19:46:00",51.16344,51.1639,11.5747058823529
"Moderate",345.000000006183,"2021-02-17 02:16:00","2021-02-17 08:01:00",51.16464,51.1653,8.88958333333333
"Moderate",314.999999999151,"2021-02-17 15:46:00","2021-02-17 21:01:00",51.16618,51.16678,9.60681818181818
"Moderate",285.000000003322,"2021-02-18 03:01:00","2021-02-18 07:46:00",51.16747,51.16801,9.317
"Moderate",285.000000003322,"2021-02-18 16:46:00","2021-02-18 21:31:00",51.16904,51.16958,11.022
"Moderate",210.000000004413,"2021-02-19 04:31:00","2021-02-19 08:01:00",51.17038,51.17078,10.4746666666667
"Moderate",344.99999999498,"2021-02-19 16:46:00","2021-02-19 22:31:00",51.17178,51.17243,10.0683333333333
"Moderate",389.999999998059,"2021-02-20 17:31:00","2021-02-21 00:01:00",51.1746,51.17534,9.0962962962963
"Moderate",420.000000001357,"2021-02-21 18:16:00","2021-02-22 01:16:00",51.17743,51.17823,10.9506896551724
"Moderate",374.999999994543,"2021-02-22 20:01:00","2021-02-23 02:16:00",51.18037,51.18108,12.9476923076923
"Moderate",389.999999998059,"2021-02-23 20:46:00","2021-02-24 03:16:00",51.18319,51.18393,12.1462962962963
"Moderate",299.999999999369,"2021-02-24 22:46:00","2021-02-25 03:46:00",51.18616,51.18673,13.1714285714286
"Moderate",120.000000001988,"2021-02-26 01:31:00","2021-02-26 03:31:00",51.18921,51.18944,14.1677777777778
"Moderate",104.999999998472,"2021-02-27 02:16:00","2021-02-27 04:01:00",51.19204,51.19224,13.44
"Moderate",120.000000005723,"2021-02-28 03:01:00","2021-02-28 05:01:00",51.19486,51.19509,13.8944444444444
"Moderate",269.999999999806,"2021-11-13 07:30:00","2021-11-13 12:00:00",51.90223,51.90274,12.5010526315789
"Moderate",225.00000000046,"2021-11-14 09:00:00","2021-11-14 12:45:00",51.90514,51.90557,12.491875
"Moderate",180.000000001115,"2021-12-14 22:30:00","2021-12-15 01:30:00",51.98887,51.98921,13.0076923076923
"Moderate",269.999999999806,"2021-12-21 01:30:00","2021-12-21 06:00:00",52.00565,52.00616,12.6178947368421
"Moderate",329.999999995198,"2021-12-22 01:00:00","2021-12-22 06:30:00",52.00833,52.00896,8.96347826086956
"Moderate",239.999999996508,"2021-12-23 02:30:00","2021-12-23 06:30:00",52.01124,52.0117,10.8176470588235
"Moderate",240.000000000242,"2021-12-24 03:00:00","2021-12-24 07:00:00",52.01404,52.0145,11.2970588235294
"Moderate",255.000000003758,"2021-12-25 03:30:00","2021-12-25 07:45:00",52.01684,52.01732,12.1177777777778
"Moderate",179.999999997381,"2021-12-26 05:15:00","2021-12-26 08:15:00",52.01978,52.02012,11.6192307692308
"Moderate",285.000000003322,"2021-12-27 04:30:00","2021-12-27 09:15:00",52.02243,52.02297,12.3835
"Moderate",74.999999995174,"2021-12-27 20:15:00","2021-12-27 21:30:00",52.02423,52.02437,13.9016666666667
"Moderate",74.9999999989086,"2021-12-28 07:30:00","2021-12-28 08:45:00",52.02551,52.02566,13.4316666666667
"Moderate",255.000000000024,"2022-01-05 01:45:00","2022-01-05 06:00:00",52.04678,52.04726,12.18
"Moderate",240.000000003977,"2022-01-06 02:45:00","2022-01-06 06:45:00",52.04963,52.05009,12.0894117647059
"Moderate",239.999999996508,"2022-01-07 03:15:00","2022-01-07 07:15:00",52.05243,52.05288,12.2176470588235
"Moderate",269.999999999806,"2022-01-08 03:45:00","2022-01-08 08:15:00",52.05522,52.05574,9.56736842105263
"Moderate",60.0000000028615,"2022-01-08 18:30:00","2022-01-08 19:30:00",52.05691,52.05702,14.028
"Moderate",180.000000001115,"2022-01-09 05:15:00","2022-01-09 08:15:00",52.05813,52.05848,8.22692307692308
"Moderate",59.9999999953923,"2022-01-10 07:00:00","2022-01-10 08:00:00",52.06107,52.06119,14.094
"Moderate",134.999999998035,"2022-01-11 22:00:00","2022-01-12 00:15:00",52.06553,52.06578,13.511
"Moderate",149.999999997817,"2022-03-03 01:45:00","2022-03-03 04:15:00",52.20294,52.20322,12.8418181818182
"Moderate",210.000000000679,"2022-03-04 01:30:00","2022-03-04 05:00:00",52.20565,52.20605,11.638
"Moderate",74.9999999989086,"2022-03-05 03:45:00","2022-03-05 05:00:00",52.20865,52.20879,14.4866666666667
"Moderate",60.0000000028615,"2022-04-21 15:30:00","2022-04-21 16:30:00",52.33876,52.33887,13.346
"Moderate",89.9999999986903,"2022-05-09 18:45:00","2022-05-09 20:15:00",52.38844,52.38861,12.9842857142857
"Moderate",119.999999998254,"2022-05-15 12:15:00","2022-05-15 14:15:00",52.40414,52.40437,13.5744444444444
"Moderate",180.000000001115,"2022-05-16 12:30:00","2022-05-16 15:30:00",52.40691,52.40725,13.2038461538462
"Moderate",149.999999994083,"2022-05-17 13:45:00","2022-05-17 16:15:00",52.40979,52.41007,13.237
"Moderate",135.00000000177,"2022-12-28 05:45:00","2022-12-28 08:00:00",53.02531,53.02557,13.129
"Moderate",164.999999997599,"2022-12-28 17:30:00","2022-12-28 20:15:00",53.02666,53.02697,13.7008333333333
"Moderate",375.000000002012,"2022-12-29 03:00:00","2022-12-29 09:15:00",53.02774,53.02845,9.13423076923077
"Moderate",119.999999998254,"2022-12-29 19:30:00","2022-12-29 21:30:00",53.02962,53.02985,13.5077777777778
"Moderate",315.000000002885,"2022-12-30 04:45:00","2022-12-30 10:00:00",53.03068,53.03128,10.8790909090909
"Moderate",225.00000000046,"2022-12-30 19:30:00","2022-12-30 23:15:00",53.03236,53.03279,13.994375
"Moderate",300.000000003104,"2022-12-31 05:45:00","2022-12-31 10:45:00",53.03353,53.0341,11.5638095238095
"Moderate",330.000000002667,"2022-12-31 19:30:00","2023-01-01 01:00:00",53.0351,53.03573,12.1026086956522
"Moderate",210.000000004413,"2023-01-01 07:15:00","2023-01-01 10:45:00",53.03644,53.03684,12.8306666666667
"Moderate",344.999999998714,"2023-01-01 20:15:00","2023-01-02 02:00:00",53.03793,53.03858,11.2279166666667
"Moderate",165.000000005068,"2023-01-02 23:00:00","2023-01-03 01:45:00",53.04098,53.0413,14.5141666666667
"Moderate",164.999999997599,"2023-01-16 21:15:00","2023-01-17",53.07914,53.07945,14.4216666666667
"Moderate",284.999999999587,"2023-01-17 21:00:00","2023-01-18 01:45:00",53.08185,53.08239,12.9635
"Moderate",165.000000005068,"2023-01-18 23:45:00","2023-01-19 02:30:00",53.0849,53.08522,14.2983333333333
"Moderate",119.999999998254,"2023-01-20 01:00:00","2023-01-20 03:00:00",53.08779,53.08801,14.4633333333333
"Moderate",75.0000000063778,"2023-01-21 02:45:00","2023-01-21 04:00:00",53.09072,53.09087,14.0933333333333
"Moderate",284.999999995853,"2023-03-01 20:30:00","2023-03-02 01:15:00",53.1996,53.20014,13.768
"Moderate",180.000000001115,"2023-03-14 17:15:00","2023-03-14 20:15:00",53.23485,53.23519,14.1376923076923
"Moderate",329.999999995198,"2023-03-15 16:45:00","2023-03-15 22:15:00",53.23753,53.23816,12.4065217391304
"Moderate",254.999999996289,"2023-03-16 18:15:00","2023-03-16 22:30:00",53.24044,53.24092,12.7694444444444
"Moderate",210.000000004413,"2023-04-11 16:15:00","2023-04-11 19:45:00",53.31144,53.31184,13.7486666666667
"Moderate",419.999999993888,"2023-04-12 14:30:00","2023-04-12 21:30:00",53.31398,53.31478,12.1475862068966
"Moderate",420.000000005092,"2023-04-13 15:30:00","2023-04-13 22:30:00",53.31684,53.31764,11.7920689655172
"Moderate",344.999999998714,"2023-04-14 17:30:00","2023-04-14 23:15:00",53.31981,53.32046,12.76875
"Moderate",59.9999999991269,"2023-04-15 22:30:00","2023-04-15 23:30:00",53.32312,53.32323,14.744
"Moderate",374.999999994543,"2023-12-05 04:00:00","2023-12-05 10:15:00",53.9621,53.96281,11.2530769230769
"Moderate",180.000000001115,"2023-12-05 20:45:00","2023-12-05 23:45:00",53.96401,53.96436,13.7892307692308
"Moderate",434.999999997405,"2023-12-06 04:30:00","2023-12-06 11:45:00",53.9649,53.96572,11.104
"Moderate",375.000000002012,"2023-12-06 18:45:00","2023-12-07 01:00:00",53.96652,53.96724,8.68615384615385
"Moderate",479.99999999675,"2023-12-07 04:30:00","2023-12-07 12:30:00",53.96764,53.96855,6.64151515151515
"Moderate",419.999999993888,"2023-12-07 19:00:00","2023-12-08 02:00:00",53.96929,53.97009,4.95896551724138
"Moderate",329.999999998932,"2023-12-08 07:15:00","2023-12-08 12:45:00",53.97069,53.97132,5.21565217391304
"Moderate",375.000000002012,"2023-12-08 20:15:00","2023-12-09 02:30:00",53.97217,53.97289,6.83076923076923
"Moderate",150.000000001552,"2023-12-09 09:30:00","2023-12-09 12:00:00",53.97369,53.97397,11.1463636363636
"Moderate",299.999999999369,"2023-12-09 21:45:00","2023-12-10 02:45:00",53.97509,53.97566,10.517619047619
"Moderate",195.000000000897,"2023-12-11","2023-12-11 03:15:00",53.97808,53.97845,13.0385714285714
"Moderate",344.999999998714,"2023-12-11 22:30:00","2023-12-12 04:15:00",53.98065,53.98131,12.1166666666667
"Moderate",164.999999997599,"2023-12-13 02:15:00","2023-12-13 05:00:00",53.98382,53.98413,13.8491666666667
"Moderate",74.9999999989086,"2024-01-10 01:45:00","2024-01-10 03:00:00",54.06047,54.06062,13.9966666666667
"Moderate",300.000000003104,"2024-01-10 23:45:00","2024-01-11 04:45:00",54.06299,54.06356,12.1647619047619
"Moderate",314.999999999151,"2024-01-12 00:15:00","2024-01-12 05:30:00",54.06578,54.06638,12.0640909090909
"Moderate",210.000000000679,"2024-01-13 02:30:00","2024-01-13 06:00:00",54.06878,54.06918,11.6546666666667
"Moderate",105.000000002207,"2024-01-15 05:15:00","2024-01-15 07:00:00",54.07457,54.07477,14.05375
"Moderate",209.999999996944,"2024-01-18 19:30:00","2024-01-18 23:00:00",54.08442,54.08482,13.2853333333333
"Moderate",195.000000004632,"2024-01-19 06:00:00","2024-01-19 09:15:00",54.08562,54.08599,12.1207142857143
"Moderate",359.999999998496,"2024-01-19 19:00:00","2024-01-20 01:00:00",54.0871,54.08779,10.59
"Moderate",74.9999999989086,"2024-01-20 08:15:00","2024-01-20 09:30:00",54.08861,54.08876,15.1366666666667
"Moderate",344.999999998714,"2024-01-20 19:45:00","2024-01-21 01:30:00",54.08993,54.09058,11.69375
"Moderate",195.000000000897,"2024-01-21 23:00:00","2024-01-22 02:15:00",54.09304,54.09341,13.6657142857143
"Moderate",210.000000004413,"2024-01-22 23:45:00","2024-01-23 03:15:00",54.09586,54.09626,13.5266666666667
"Moderate",284.999999999587,"2024-01-23 23:15:00","2024-01-24 04:00:00",54.09854,54.09909,12.706
"Moderate",240.000000000242,"2024-01-25 00:45:00","2024-01-25 04:45:00",54.10146,54.10191,12.7223529411765
"Moderate",299.999999995634,"2024-01-26 00:15:00","2024-01-26 05:15:00",54.10414,54.10471,12.3428571428571
"Moderate",225.00000000046,"2024-01-27 01:45:00","2024-01-27 05:30:00",54.10705,54.10748,13.268125
"Moderate",314.999999999151,"2024-01-28 01:15:00","2024-01-28 06:30:00",54.10973,54.11033,10.8981818181818
"Moderate",210.000000000679,"2024-01-28 14:30:00","2024-01-28 18:00:00",54.11124,54.11164,12.2466666666667
"Moderate",375.000000002012,"2024-01-29 00:45:00","2024-01-29 07:00:00",54.11241,54.11313,8.98538461538462
"Moderate",210.000000004413,"2024-01-29 14:45:00","2024-01-29 18:15:00",54.11401,54.11441,11.9866666666667
"Moderate",314.999999999151,"2024-01-30 01:45:00","2024-01-30 07:00:00",54.11527,54.11587,8.95636363636364
"Moderate",150.000000001552,"2024-01-30 16:15:00","2024-01-30 18:45:00",54.11692,54.11721,13.3163636363636
"Moderate",239.999999996508,"2024-01-31 03:15:00","2024-01-31 07:15:00",54.11818,54.11864,10.5423529411765
"Moderate",210.000000000679,"2024-02-01 04:00:00","2024-02-01 07:30:00",54.121,54.1214,13.672
"Moderate",179.999999997381,"2024-02-03 19:30:00","2024-02-03 22:30:00",54.12825,54.1286,15.3984615384615
"Moderate",59.9999999953923,"2024-02-04 20:30:00","2024-02-04 21:30:00",54.13111,54.13122,15.592
"Moderate",240.000000000242,"2024-03-01 16:15:00","2024-03-01 20:15:00",54.20186,54.20231,12.8435294117647
"Moderate",120.000000001988,"2024-03-02 04:15:00","2024-03-02 06:15:00",54.20322,54.20345,14.3111111111111
"Moderate",389.999999998059,"2024-03-02 15:15:00","2024-03-02 21:45:00",54.20448,54.20522,10.7655555555556
"Moderate",360.000000002231,"2024-03-03 16:45:00","2024-03-03 22:45:00",54.20739,54.20808,8.6012
"Moderate",359.999999998496,"2024-03-04 17:30:00","2024-03-04 23:30:00",54.21022,54.2109,8.9756
"Moderate",300.000000003104,"2024-03-05 19:15:00","2024-03-06 00:15:00",54.21316,54.21373,9.70809523809524
"Moderate",239.999999996508,"2024-03-06 21:15:00","2024-03-07 01:15:00",54.21612,54.21658,12.3288235294118
"Moderate",104.999999998472,"2024-03-13 15:45:00","2024-03-13 17:30:00",54.23467,54.23487,13.575
"Moderate",135.00000000177,"2024-03-14 16:30:00","2024-03-14 18:45:00",54.2375,54.23776,14.06
"Moderate",74.9999999989086,"2024-05-06 12:15:00","2024-05-06 13:30:00",54.38222,54.38236,13.9533333333333
"Moderate",165.000000005068,"2024-05-07 12:30:00","2024-05-07 15:15:00",54.38499,54.3853,12.2091666666667
"Moderate",179.999999997381,"2024-05-08 13:00:00","2024-05-08 16:00:00",54.38779,54.38813,12.1161538461538
"Moderate",165.000000001334,"2024-05-09 14:00:00","2024-05-09 16:45:00",54.39064,54.39095,12.9766666666667
"Moderate",149.999999997817,"2024-11-21 06:15:00","2024-11-21 08:45:00",54.92674,54.92703,14.3
"Moderate",375.000000002012,"2024-11-22 03:30:00","2024-11-22 09:45:00",54.92917,54.92988,12.1003846153846
"Moderate",89.9999999986903,"2024-11-23 08:00:00","2024-11-23 09:30:00",54.93242,54.93259,14.1214285714286
"Moderate",104.999999994737,"2024-11-24 08:30:00","2024-11-24 10:15:00",54.93522,54.93542,13.905
"Moderate",165.000000001334,"2024-11-25 08:30:00","2024-11-25 11:15:00",54.93796,54.93827,14.79
"Moderate",119.999999998254,"2024-12-21 06:00:00","2024-12-21 08:00:00",55.0089,55.00913,14.4277777777778
"Moderate",344.99999999498,"2024-12-27 21:45:00","2024-12-28 03:30:00",55.02714,55.0278,12.6886956521739
"Moderate",389.999999998059,"2024-12-28 22:00:00","2024-12-29 04:30:00",55.02991,55.03065,10.9092592592593
"Moderate",359.999999998496,"2024-12-29 22:45:00","2024-12-30 04:45:00",55.03273,55.03342,10.7516
"Moderate",375.000000002012,"2024-12-30 23:15:00","2024-12-31 05:30:00",55.03553,55.03624,12.0892307692308
"Moderate",165.000000001334,"2025-01-01 02:45:00","2025-01-01 05:30:00",55.03867,55.03898,13.0525
"Moderate",119.999999998254,"2025-01-02 04:00:00","2025-01-02 06:00:00",55.04155,55.04178,13.8922222222222
"Moderate",74.9999999989086,"2025-01-03 05:15:00","2025-01-03 06:30:00",55.04443,55.04458,14.3933333333333
"Moderate",59.9999999991269,"2025-01-04 06:00:00","2025-01-04 07:00:00",55.04726,55.04737,14.218
"Moderate",120.000000001988,"2025-01-05 05:45:00","2025-01-05 07:45:00",55.04997,55.0502,13.5333333333333
"Moderate",315.000000002885,"2025-01-06 03:45:00","2025-01-06 09:00:00",55.05248,55.05308,10.5490909090909
"Moderate",239.999999996508,"2025-01-06 18:15:00","2025-01-06 22:15:00",55.05414,55.05459,12.5282352941176
"Moderate",344.99999999498,"2025-01-07 04:00:00","2025-01-07 09:45:00",55.05525,55.05591,8.97416666666667
"Moderate",314.999999999151,"2025-01-07 18:30:00","2025-01-07 23:45:00",55.05691,55.05751,11.1990909090909
"Moderate",284.999999999587,"2025-01-08 05:45:00","2025-01-08 10:30:00",55.05819,55.05873,13.2035
"Moderate",345.000000002449,"2025-01-08 19:15:00","2025-01-09 01:00:00",55.05973,55.06039,12.35125
"Moderate",209.999999996944,"2025-01-09 22:30:00","2025-01-10 02:00:00",55.06284,55.06324,14.315
"Moderate",255.000000000024,"2025-02-20 17:15:00","2025-02-20 21:30:00",55.17731,55.1778,11.9361111111111
"Moderate",255.000000000024,"2025-02-21 18:45:00","2025-02-21 23:00:00",55.18022,55.18071,11.2105555555556
"Moderate",285.000000003322,"2025-02-22 20:15:00","2025-02-23 01:00:00",55.18313,55.18368,11.896
"Moderate",209.999999996944,"2025-02-24 23:30:00","2025-02-25 03:00:00",55.18898,55.18938,13.5206666666667
"Moderate",420.000000001357,"2025-02-25 21:00:00","2025-02-26 04:00:00",55.19144,55.19224,9.89206896551724
"Moderate",164.999999997599,"2025-02-26 12:00:00","2025-02-26 14:45:00",55.19315,55.19346,12.1891666666667
"Moderate",344.99999999498,"2025-02-26 22:45:00","2025-02-27 04:30:00",55.19438,55.19503,11.47125
"Moderate",75.0000000026432,"2025-02-27 14:00:00","2025-02-27 15:15:00",55.19612,55.19626,15.4183333333333
"Moderate",165.000000005068,"2025-02-28 02:00:00","2025-02-28 04:45:00",55.19749,55.1978,12.6358333333333
"Moderate",105.000000002207,"2025-03-01 03:00:00","2025-03-01 04:45:00",55.20034,55.20054,14.16625
"Moderate",150.000000001552,"2025-03-17 15:00:00","2025-03-17 17:30:00",55.24555,55.24583,14.6145454545455
"Moderate",225.00000000046,"2025-03-18 14:45:00","2025-03-18 18:30:00",55.24826,55.24869,13.365625
"Moderate",150.000000001552,"2025-03-19 16:15:00","2025-03-19 18:45:00",55.25117,55.25146,14.1445454545455
"Moderate",119.999999998254,"2025-03-21 18:45:00","2025-03-21 20:45:00",55.25693,55.25716,14.1833333333333
"Moderate",450.000000000921,"2025-03-22 15:15:00","2025-03-22 22:45:00",55.25928,55.26013,8.66870967741935
"Moderate",119.999999998254,"2025-03-23 06:00:00","2025-03-23 08:00:00",55.26096,55.26119,15.9988888888889
"Moderate",524.999999999829,"2025-03-23 15:15:00","2025-03-24",55.26201,55.26301,7.35333333333333
"Moderate",389.999999998059,"2025-03-24 18:00:00","2025-03-25 00:30:00",55.26507,55.26581,7.50407407407407
"Moderate",315.000000002885,"2025-03-25 20:00:00","2025-03-26 01:15:00",55.26804,55.26864,11.86
"Sub-Optimal",89.9999999986903,"2009-03-04 21:01:00","2009-03-04 22:31:00",39.19966,39.19983,19.5866666666667
"Sub-Optimal",164.000000000601,"2009-03-06 22:31:00","2009-03-07 01:15:00",39.20531,39.20562,19.0277777777778
"Sub-Optimal",179.999999997381,"2009-03-16 16:16:00","2009-03-16 19:16:00",39.23199,39.23234,17.7490909090909
"Sub-Optimal",314.999999999151,"2009-03-17 15:31:00","2009-03-17 20:46:00",39.23465,39.23525,15.660625
"Sub-Optimal",359.999999998496,"2009-03-18 15:31:00","2009-03-18 21:31:00",39.23739,39.23807,13.9617647058824
